video_id,segment_id,start,end,n_viewers_reached,completion_rate,dropoff_rate,n_pauses,n_replays,n_seeks,avg_pause_rate,avg_replay_rate,retention_next,dropoff_velocity,completion_acceleration,dropoff_trend_3seg,dropoff_relative_score,is_relative_outlier,expected_completion,attrition_residual,residual_norm,pause_norm,dropoff_norm,bored_score,is_bored
v26,3,45,60,324,0.9205,0.0463,33,13,58,0.1019,0.0401,0.8778,0.0222,0.0084999999999999,0.0341666666666666,-0.2885415933145299,False,0.9412725062675236,0.020772506267523583,0.6142174658732276,0.2256921373200443,0.0463,0.3093454138132999,False
v26,4,60,75,309,0.8778,0.0583,30,10,23,0.0971,0.0324,0.8267,0.0119999999999999,-0.0199999999999999,0.0428999999999999,-0.2276083250067413,False,0.9216968511082086,0.04389685110820862,0.6957095787296925,0.2150609080841639,0.0583,0.3446160131087098,False
v26,5,75,90,291,0.8267,0.0275,20,7,20,0.0687,0.0241,0.804,-0.0307999999999999,-0.0084,0.0440333333333333,-0.3840037136633986,False,0.9021212839907093,0.07542128399070935,0.8068042998945884,0.1521594684385382,0.0275,0.36415361364554305,True
v26,6,90,105,283,0.804,0.0318,24,6,15,0.0848,0.0212,0.7784,0.0043,0.0284,0.0391999999999999,-0.3621692925197743,False,0.8825458049132067,0.07854580491320662,0.8178153712738107,0.18781838316722038,0.0318,0.37740982514296834,True
v26,7,105,120,274,0.7784,0.0109,9,6,20,0.0328,0.0219,0.7699,-0.0209,-0.0029000000000001,0.0233999999999999,-0.4682947348225061,False,0.8629704138775196,0.08457041387751962,0.8390465939103142,0.0726467331118494,0.0109,0.35450798418649554,True
v26,8,120,135,271,0.7699,0.0037,6,4,9,0.0221,0.0148,0.767,-0.0072,0.0171000000000001,0.0154666666666666,-0.5048546958071793,False,0.8433951108827387,0.07349511088273863,0.8000163057967116,0.04894795127353267,0.0037,0.3312761125733912,False
v26,9,135,150,270,0.767,0.0185,21,11,20,0.0778,0.0407,0.7528,0.0147999999999999,0.0055999999999999,0.0110333333333333,-0.42970366489424,False,0.8238198959270449,0.05681989592704484,0.7412514625789975,0.1723145071982281,0.0185,0.3383634864712447,False
v26,10,150,165,265,0.7528,0.0075,10,6,24,0.0377,0.0226,0.7472,-0.011,-0.0112999999999999,0.0098999999999999,-0.4855591608430463,False,0.8042447690113477,0.051444769011347646,0.7223090686539102,0.08349944629014396,0.0075,0.30862351671959287,False
v26,11,165,180,263,0.7472,0.0038,12,4,13,0.0456,0.0152,0.7443,-0.0036999999999999,0.0085999999999999,0.0099333333333333,-0.5043469185712811,False,0.7846697301347376,0.037469730134737644,0.6730598703240841,0.1009966777408638,0.0038,0.2909432836778064,False
v26,12,180,195,262,0.7443,0.0191,19,8,12,0.0725,0.0305,0.7301,0.0153,0.0027,0.0101333333333333,-0.4266570014788506,False,0.7650947792963052,0.020794779296305244,0.6142959578775474,0.16057585825027684,0.0191,0.2854735548010744,False
v26,13,195,210,257,0.7301,0.0039,8,3,14,0.0311,0.0117,0.7273,-0.0151999999999999,-0.0112999999999999,0.0089333333333333,-0.5038391413353828,False,0.7455199164969599,0.015419916496959951,0.5953544947204323,0.06888150609080841,0.0039,0.2534780991063346,False
v26,14,210,225,256,0.7273,0.0,2,3,19,0.0078,0.0117,0.7273,-0.0039,0.0113999999999999,0.0076666666666666,-0.523642453535414,False,0.7259451417357923,-0.00135485826420767,0.5362387944747878,0.017275747508305645,0.0,0.21795066729157628,False
v26,15,225,240,256,0.7273,0.0117,9,6,17,0.0352,0.0234,0.7188,0.0117,0.0028,0.0051999999999999,-0.4642325169353202,False,0.7063704550118928,-0.020929544988107174,0.46725597179920675,0.07796234772978959,0.0117,0.2071748582656406,False
v26,16,240,255,253,0.7188,0.0079,7,4,19,0.0277,0.0158,0.7131,-0.0037999999999999,-0.0084999999999999,0.0065333333333333,-0.4835280518994532,False,0.6867958563261709,-0.03200414367382909,0.4282281657292566,0.061351052048726464,0.0079,0.18672147670144795,False
v26,17,255,270,251,0.7131,0.0159,11,4,9,0.0438,0.0159,0.7017,0.008,0.0027999999999999,0.0118333333333333,-0.4429058730275942,False,0.6672213456758982,-0.045878654324101764,0.3793332372229599,0.09700996677740863,0.0159,0.1774952882446657,False
v26,18,270,285,247,0.7017,0.0121,14,4,15,0.0567,0.0162,0.6932,-0.0038,-0.0056999999999999,0.0119666666666666,-0.4622014079917273,False,0.6476469230628936,-0.05405307693710637,0.3505258926385035,0.1255813953488372,0.0121,0.17016663612516883,False
v26,19,285,300,244,0.6932,0.0,10,6,10,0.041,0.0246,0.6932,-0.0121,0.0029,0.0093333333333333,-0.523642453535414,False,0.6280725884862477,-0.06512741151375234,0.3114990173108845,0.09080841638981174,0.0,0.14276129020231615,False
v26,20,300,315,244,0.6932,0.0041,15,6,3,0.0615,0.0246,0.6903,0.0041,0.0084999999999999,0.0053999999999999,-0.5028235868635863,False,0.6084983419450509,-0.08470165805494911,0.24251774587572708,0.1362126245847176,0.0041,0.12588962326723435,False
v26,21,315,330,243,0.6903,0.0041,9,1,23,0.037,0.0041,0.6875,0.0,-0.0029,0.0027333333333333,-0.5028235868635863,False,0.5889241834383938,-0.10137581656160621,0.1837566256722095,0.08194905869324473,0.0041,0.09153246200753275,False
v26,22,330,345,242,0.6875,0.0083,13,3,13,0.0537,0.0124,0.6818,0.0042,9.9999999999989e-05,0.0054999999999999,-0.4814969429558603,False,0.5693501129671859,-0.11814988703281415,0.12464340740290962,0.11893687707641196,0.0083,0.07696473837644624,False
v26,23,345,360,240,0.6818,0.0042,15,5,15,0.0625,0.0208,0.679,-0.0041,-0.0029,0.0055333333333333,-0.5023158096276882,False,0.5497761305305175,-0.1320238694694824,0.07575034036524954,0.13842746400885936,0.0042,0.059665628947871696,False
v26,24,360,375,239,0.679,0.0377,24,1,14,0.1004,0.0042,0.6534,0.0334999999999999,0.0029000000000001,0.0167333333333333,-0.3322104356017784,False,0.5302022361274794,-0.14879776387252064,0.016637742574811022,0.22236987818383167,0.0377,0.06620907266669074,False
v26,25,375,390,230,0.6534,0.0174,29,0,8,0.1261,0.0,0.642,-0.0203,-0.0228000000000001,0.0197666666666666,-0.4352892144891206,False,0.5106284297589809,-0.14277157024101905,0.03787454971017329,0.27929125138427463,0.0174,0.07796807016092425,False
v26,26,390,405,226,0.642,0.0265,37,4,11,0.1637,0.0177,0.625,0.0091,0.0142000000000001,0.0271999999999999,-0.3890814860223811,False,0.4910547114232031,-0.1509452885767969,0.009069687057189572,0.36256921373200446,0.0265,0.08674171756927672,False
v26,27,405,420,220,0.625,0.0636,50,9,16,0.2273,0.0409,0.5852,0.0371,-0.0056,0.0358333333333333,-0.2006961315041347,False,0.471481081120146,-0.15351891887985403,0.0,0.5034330011074197,0.0636,0.12612660022148398,False
v26,28,420,435,206,0.5852,0.0922,93,2,11,0.4515,0.0097,0.5312,0.0286,-0.0227999999999999,0.0607666666666666,-0.0554718420372386,False,0.4519075388498095,-0.13329246115019056,0.07127971786220015,1.0,0.0922,0.26539188714488005,False
v26,29,435,450,187,0.5312,0.0909,77,3,15,0.4118,0.016,0.483,-0.0013,-0.0142000000000001,0.0822333333333333,-0.0620729461039157,False,0.4323340846112842,-0.09886591538871581,0.1926017259787875,0.9120708748615725,0.0909,0.2958148653638295,False
v26,30,450,465,170,0.483,0.1235,64,3,11,0.3765,0.0176,0.4233,0.0326,0.0058,0.1022,0.1034624327989098,False,0.41276071840547957,-0.07023928159452042,0.29348436234878533,0.8338870431893688,0.1235,0.3335711535773879,False
v26,31,465,480,149,0.4233,0.1477,48,2,4,0.3221,0.0134,0.3608,0.0242,-0.0114999999999999,0.1206999999999999,0.2263445238862834,False,0.3931874402305766,-0.030112559769423397,0.43489426459940017,0.7133997785160575,0.1477,0.3757176615429716,True
v26,32,480,495,127,0.3608,0.0945,23,3,8,0.1811,0.0236,0.3267,-0.0532,-0.0028,0.1219,-0.0437929656115791,False,0.37361425008566584,0.012814250085665835,0.5861719097556083,0.40110741971207087,0.0945,0.3524902478446575,True
v26,33,495,510,115,0.3267,0.0609,11,3,3,0.0957,0.0261,0.3068,-0.0336,0.0283999999999999,0.1010333333333333,-0.2144061168733871,False,0.35404114797256625,0.02734114797256626,0.637365905097297,0.21196013289036542,0.0609,0.32169838861699185,False
v26,34,510,525,108,0.3068,0.0278,11,1,10,0.1019,0.0093,0.2983,-0.0331,0.0142,0.0610666666666666,-0.3824803819557039,False,0.33446813388854935,0.02766813388854933,0.6385182306378192,0.2256921373200443,0.0278,0.3116657197191366,False
v26,35,525,540,105,0.2983,0.1238,3,1,6,0.0286,0.0095,0.2614,0.096,0.0113999999999999,0.0708333333333333,0.1049857645066045,False,0.3148952078345246,0.016595207834524617,0.599496319060966,0.06334440753045405,0.1238,0.3019874091304772,False
v26,36,540,555,92,0.2614,0.1522,1,1,4,0.0109,0.0109,0.2216,0.0284,-0.0283999999999999,0.1012666666666666,0.2491944995017041,False,0.2953223698095826,0.033922369809582575,0.6605586777518531,0.024141749723145072,0.1522,0.3299318210453702,False
v26,37,555,570,78,0.2216,0.1282,3,0,4,0.0385,0.0,0.1932,-0.0239999999999999,-0.0029,0.1347333333333333,0.127327962886127,False,0.27574961981463275,0.05414961981463276,0.7318411876583542,0.08527131782945736,0.1282,0.3610707386292331,True
v26,38,570,585,68,0.1932,0.0882,1,2,3,0.0147,0.0294,0.1761,-0.04,0.0114,0.1228666666666666,-0.0757829314731681,False,0.2561769578469466,0.0629769578469466,0.7629494604378642,0.03255813953488372,0.0882,0.3469714120821224,False
v26,39,585,600,62,0.1761,0.2419,2,2,3,0.0323,0.0323,0.1335,0.1537,0.0112999999999999,0.1527666666666666,0.7046706801024236,False,0.23660438390834315,0.060504383908343146,0.7542359044068143,0.07153931339977852,0.2419,0.41276222444268146,True
v26,40,600,615,47,0.1335,0.3617,0,2,5,0.0,0.0426,0.0852,0.1198,-0.0254999999999999,0.2306,1.312987808708513,True,0.2170318979970034,0.08353189799700339,0.8353867776464882,0.0,0.3617,0.4788347110585953,True
v26,41,615,630,30,0.0852,0.1333,1,0,3,0.0333,0.0,0.0739,-0.2284,-0.0057,0.2456333333333333,0.1532246019169371,False,0.19745950011292734,0.11225950011292735,0.9366252347727462,0.07375415282392027,0.1333,0.4427209244738825,True
v26,42,630,645,26,0.0739,0.4615,0,0,1,0.0,0.0,0.0398,0.3282,0.037,0.3188333333333333,1.8197494901349545,True,0.177887190256115,0.103987190256115,0.907472927406661,0.0,0.4615,0.5475891709626645,True
v26,43,645,660,14,0.0398,0.7857,0,0,0,0.0,0.0,0.0085,0.3241999999999999,-0.0227999999999999,0.4601666666666666,3.4659632889170418,True,0.15831496842565684,0.11851496842565684,0.9586700249375295,0.0,0.7857,0.6977480099750119,True
v26,44,660,661,3,0.0085,1.0,0,0,0,0.0,0.0,0.0085,0.2143,0.0027999999999999,0.7490666666666667,4.554129905446966,True,0.1387428346215529,0.1302428346215529,1.0,0.0,1.0,0.8,True
v27,0,0,15,413,1.0,0.0218,54,34,72,0.1308,0.0823,0.9782,0.0,0.0,0.0218,-0.4045819575919469,False,1.0,0.0,0.392222108832744,0.3100260725290353,0.0218,0.2276140580389047,False
v27,1,15,30,404,0.9782,0.0322,61,19,72,0.151,0.047,0.9467,0.0104,0.0,0.027,-0.3560899400864007,False,0.9782589871902019,5.8987190201920114e-05,0.3924695120192181,0.3579047167575255,0.0322,0.24144874815919237,False
v27,2,30,45,391,0.9467,0.046,57,20,59,0.1458,0.0512,0.9031,0.0138,-0.0096999999999999,0.0333333333333333,-0.2917447630117335,False,0.9565181216976271,0.00981812169762708,0.4334011272750248,0.3455795212135577,0.046,0.26087635515272145,False
v27,3,45,60,373,0.9031,0.0483,49,13,40,0.1314,0.0349,0.8596,0.0023,-0.0121,0.0421666666666666,-0.2810205668326223,False,0.9347774035222756,0.03167740352227555,0.5250829985243662,0.3114482104764162,0.0483,0.2916428415050298,False
v27,4,60,75,355,0.8596,0.0592,34,14,46,0.0958,0.0394,0.8087,0.0109,9.9999999999989e-05,0.0511666666666666,-0.2301972023316171,False,0.9130368326623284,0.05343683266232835,0.6163460691449204,0.22706802559848305,0.0592,0.3156320327776648,True
v27,5,75,90,334,0.8087,0.0509,41,10,20,0.1228,0.0299,0.7676,-0.0083,-0.0074,0.0528,-0.2688975624562358,False,0.891296409116876,0.08259640911687605,0.7386467263960039,0.2910642332306234,0.0509,0.37403153720452625,True
v27,6,90,105,317,0.7676,0.0,14,5,18,0.0442,0.0158,0.7676,-0.0509,0.0098,0.0367,-0.5062286865939574,False,0.8695561328854637,0.10195613288546379,0.8198449888189288,0.10476416212372601,0.0,0.34889082795231674,True
v27,7,105,120,317,0.7676,0.0032,10,5,18,0.0315,0.0158,0.7651,0.0032,0.0411,0.0180333333333333,-0.4913080658230201,False,0.8478160039662725,0.0802160039662726,0.7286628668945995,0.07466224223749704,0.0032,0.3076775952053392,True
v27,8,120,135,316,0.7651,0.0127,17,6,24,0.0538,0.019,0.7554,0.0095,-0.0024999999999999,0.0052999999999999,-0.4470124729092999,False,0.8260760223588477,0.06097602235884769,0.6479668252441096,0.12751836928182034,0.0127,0.2897704039540079,False
v27,9,135,150,312,0.7554,0.0064,13,6,20,0.0417,0.0192,0.7506,-0.0062999999999999,-0.0072,0.0074333333333333,-0.4763874450520827,False,0.8043361880622797,0.04893618806227973,0.5974695332152073,0.09883858734297227,0.0064,0.2613155307546774,False
v27,10,150,165,310,0.7506,0.0032,19,10,26,0.0613,0.0323,0.7482,-0.0032,0.0049000000000001,0.0074333333333333,-0.4913080658230201,False,0.7825965010752043,0.03199650107520424,0.5264213526843186,0.14529509362408155,0.0032,0.24090755979854375,False
v27,11,165,180,309,0.7482,0.0065,13,5,18,0.0421,0.0162,0.7433,0.0032999999999999,0.0023999999999998,0.0053666666666666,-0.4759211756529909,False,0.760856961396712,0.012656961396712019,0.44530774606867357,0.09978667930789287,0.0065,0.200680434289048,False
v27,12,180,195,307,0.7433,0.0163,19,11,25,0.0619,0.0358,0.7312,0.0098,-0.0024999999999999,0.0086666666666666,-0.4302267745419955,False,0.7391175690258933,-0.0041824309741066434,0.3746802197097024,0.14671723157146244,0.0163,0.18573553419817346,False
v27,13,195,210,302,0.7312,0.0066,9,3,17,0.0298,0.0099,0.7264,-0.0096999999999999,-0.0071999999999999,0.0097999999999999,-0.4754549062538992,False,0.7173783239618388,-0.013821676038161201,0.3342514429551526,0.0706328513865845,0.0066,0.15046714745937795,False
v27,14,210,225,300,0.7264,0.01,14,5,24,0.0467,0.0167,0.7191,0.0034,0.0073,0.0109666666666666,-0.4596017466847783,False,0.6956392262036388,-0.030760773796361218,0.2632057337591563,0.11068973690447974,0.01,0.13142024088455848,False
v27,15,225,240,297,0.7191,0.0034,16,8,29,0.0539,0.0269,0.7167,-0.0066,-0.0025000000000001,0.0066666666666666,-0.4903755270248365,False,0.6739002757494745,-0.04519972425052543,0.20264610480457637,0.1277553922730505,0.0034,0.10796952037644066,False
v27,16,240,255,296,0.7167,0.0101,17,3,17,0.0574,0.0101,0.7094,0.0066999999999999,0.0049000000000001,0.0078333333333333,-0.4591354772856865,False,0.6521614725998006,-0.06453852740019939,0.12153558732702974,0.1360511969661057,0.0101,0.07986447432403304,False
v27,17,255,270,293,0.7094,0.0102,23,7,22,0.0785,0.0239,0.7022,0.0001,-0.0049,0.0078999999999999,-0.4586692078865947,False,0.6304228167518886,-0.07897718324811143,0.060977194005564284,0.18606304811566723,0.0102,0.06568348722535916,False
v27,18,270,285,290,0.7022,0.0379,30,10,21,0.1034,0.0345,0.6755,0.0277,9.9999999999989e-05,0.0194,-0.3295125843381686,False,0.6086843082061932,-0.09351569179380681,0.0,0.24508177293197442,0.0379,0.0641763545863949,False
v27,19,285,300,279,0.6755,0.0358,62,8,23,0.2222,0.0287,0.6513,-0.0021,-0.0195,0.0279666666666666,-0.3393042417190962,False,0.5869459469613503,-0.08855405303864972,0.020810030685597374,0.5266650865133918,0.0358,0.1279770295769173,False
v27,20,300,315,269,0.6513,0.0446,78,3,28,0.29,0.0112,0.6223,0.0088,0.0025,0.0394333333333333,-0.2982725345990186,False,0.5652077330155407,-0.08609226698445926,0.03113521674954268,0.687366674567433,0.0446,0.16776742161330366,False
v27,21,315,330,257,0.6223,0.0778,86,4,17,0.3346,0.0156,0.5738,0.0331999999999999,-0.0048,0.0527333333333333,-0.143471094100544,False,0.5434696663687646,-0.07883033363123537,0.06159310846128369,0.7930789286560797,0.0778,0.21437302911572942,False
v27,22,330,345,237,0.5738,0.1139,100,3,7,0.4219,0.0127,0.5085,0.0361,-0.0194999999999999,0.0787666666666666,0.0248521589715925,False,0.5217317470201124,-0.0520682529798876,0.17383822485274214,1.0,0.1139,0.31509528994109687,True
v27,23,345,360,210,0.5085,0.081,60,3,7,0.2857,0.0143,0.4673,-0.0329,-0.0168,0.0909,-0.1285504733296067,False,0.49999397496731035,-0.008506025032689601,0.3565462664996547,0.6771746859445367,0.081,0.31045344378876927,True
v27,24,360,375,193,0.4673,0.0518,28,4,7,0.1451,0.0207,0.4431,-0.0292,0.0241,0.0822333333333333,-0.2647011378644097,False,0.47825635021081325,0.01095635021081326,0.4381750681956544,0.3439203602749467,0.0518,0.26477409933325113,False
v27,25,375,390,183,0.4431,0.0437,9,1,12,0.0492,0.0055,0.4237,-0.0080999999999999,0.0169999999999999,0.0588333333333333,-0.3024689591908447,False,0.45651887274834735,0.013418872748347355,0.4485033432069691,0.11661531168523347,0.0437,0.22020439961983435,False
v27,26,390,405,175,0.4237,0.0114,12,4,12,0.0686,0.0229,0.4189,-0.0323,0.0048,0.0356333333333333,-0.4530739750974932,False,0.43478154257991264,0.011081542579912618,0.4387001481482915,0.16259777198388242,0.0114,0.2125596136560931,False
v27,27,405,420,173,0.4189,0.0116,4,4,12,0.0231,0.0231,0.414,0.0001999999999999,0.0145999999999999,0.0222333333333333,-0.4521414362993096,False,0.41304435970459963,-0.005855640295400366,0.3676624703253163,0.05475231097416449,0.0116,0.16265545032495943,False
v27,28,420,435,171,0.414,0.0234,4,5,9,0.0234,0.0292,0.4044,0.0118,-9.9999999999989e-05,0.0154666666666666,-0.3971216472064783,False,0.3913073241201346,-0.022692675879865398,0.29704482876424326,0.05546337994785494,0.0234,0.1392706074952683,False
v27,29,435,450,167,0.4044,0.012,5,3,12,0.0299,0.018,0.3995,-0.0114,-0.0046999999999999,0.0156666666666666,-0.4502763587029424,False,0.36957043582697224,-0.03482956417302774,0.24614047432169997,0.07086987437781465,0.012,0.11743016460424292,False
v27,30,450,465,165,0.3995,0.0121,4,2,9,0.0242,0.0121,0.3947,9.99999999999994e-05,0.0047,0.0158333333333333,-0.4498100893038507,False,0.3478336948232936,-0.051666305176706395,0.17552406828693315,0.05735956387769613,0.0121,0.08652154009031249,False
v27,31,465,480,163,0.3947,0.0798,3,1,8,0.0184,0.0061,0.3632,0.0677,9.999999999993348e-05,0.0346333333333333,-0.1341457061187082,False,0.326097101108644,-0.06860289889135601,0.10448886151275619,0.04361223038634748,0.0798,0.08243799068237197,False
v27,32,480,495,150,0.3632,0.1467,2,3,4,0.0133,0.02,0.3099,0.0669,-0.0266999999999999,0.0795333333333333,0.1777885218736999,False,0.3043606546812043,-0.0588393453187957,0.1454390111451272,0.031524057833609856,0.1467,0.12316041602477285,False
v27,33,495,510,128,0.3099,0.1641,5,2,5,0.0391,0.0156,0.2591,0.0174,-0.0218,0.1301999999999999,0.2589193973156716,False,0.2826243555405199,-0.02727564445948011,0.2778230108368937,0.0926759895709884,0.1641,0.19530440224895518,False
v27,34,510,525,107,0.2591,0.1495,2,3,5,0.0187,0.028,0.2203,-0.0146,0.0025,0.1534333333333333,0.1908440650482701,False,0.2608882036856812,0.0017882036856812222,0.3997221658516969,0.04432329936003793,0.1495,0.22855352621268635,False
v27,35,525,540,91,0.2203,0.2418,1,1,2,0.011,0.011,0.1671,0.0923,0.012,0.1851333333333333,0.6212107204099931,False,0.23915219911577879,0.01885219911577879,0.4712917189857562,0.026072529035316424,0.2418,0.2904511934013658,False
v27,36,540,555,69,0.1671,0.3913,2,2,2,0.029,0.029,0.1017,0.1495,-0.0143999999999999,0.2608666666666666,1.3182834720522203,True,0.21741634182944836,0.05031634182944836,0.6032581533995708,0.06873666745674331,0.3913,0.411570594851177,True
v27,37,555,570,42,0.1017,0.381,1,0,3,0.0238,0.0,0.063,-0.0102999999999999,-0.0122,0.3380333333333333,1.2702577239457662,True,0.1956806318253257,0.09398063182532569,0.7863942621569,0.05641147191277554,0.381,0.47823999924531513,True
v27,38,570,585,26,0.063,0.8846,1,0,0,0.0385,0.0,0.0073,0.5036,0.0267,0.5523,3.618390417772026,True,0.1739450691034108,0.11094506910341079,0.8575462499863054,0.0912538516236075,0.8846,0.7151092703192437,True
v27,39,585,587,3,0.0073,1.0,0,0,1,0.0,0.0,0.0073,0.1153999999999999,-0.017,0.7552,4.156465304323953,True,0.15220965366188466,0.14490965366188466,1.0,0.0,1.0,0.8,True
v28,0,0,15,388,1.0,0.0077,54,30,94,0.1392,0.0773,0.9923,0.0,0.0,0.0077,-0.4778158352808218,False,1.0,0.0,0.36349729337265857,0.3283018867924528,0.0077,0.214139294707554,False
v28,1,15,30,385,0.9923,0.0364,60,20,75,0.1558,0.0519,0.9562,0.0287,0.0,0.02205,-0.3416186099498083,False,0.9689166109226606,-0.02338338907733939,0.26996500250018957,0.36745283018867925,0.0364,0.1960365670378117,False
v28,2,30,45,371,0.9562,0.027,41,20,57,0.1105,0.0539,0.9304,-0.0094,-0.0283999999999998,0.0237,-0.3862267604066559,False,0.9384661654543474,-0.017733834545652694,0.2925629148904717,0.2606132075471698,0.027,0.17994780746562264,False
v28,3,45,60,361,0.9304,0.0443,46,15,60,0.1274,0.0416,0.8892,0.0173,0.0102999999999998,0.0359,-0.3041287813743725,False,0.9086357751159044,-0.021764224884095573,0.2764415716489932,0.30047169811320756,0.0443,0.1883909682822388,False
v28,4,60,75,345,0.8892,0.0464,42,7,40,0.1217,0.0203,0.8479,0.0020999999999999,-0.0153999999999999,0.0392333333333333,-0.2941631307403959,False,0.8794128138731916,-0.0097871861268084,0.32434907851774863,0.28702830188679246,0.0464,0.20570529178445796,False
v28,5,75,90,329,0.8479,0.0334,33,9,37,0.1003,0.0274,0.8196,-0.0129999999999999,-9.9999999999989e-05,0.0413666666666666,-0.355855253712632,False,0.8507849127929781,0.0028849127929780893,0.3750367884219894,0.23655660377358492,0.0334,0.21068603612351278,False
v28,6,90,105,318,0.8196,0.0094,34,4,33,0.1069,0.0126,0.8119,-0.024,0.013,0.0297333333333333,-0.4697484038152216,False,0.8227399548076588,0.003139954807658829,0.3760569426786252,0.252122641509434,0.0094,0.2046073053733369,False
v28,7,105,120,315,0.8119,0.0508,66,7,35,0.2095,0.0222,0.7706,0.0414,0.0205999999999999,0.0311999999999999,-0.2732827198882545,False,0.7952660695865752,-0.016633930413424758,0.2969624718959646,0.49410377358490565,0.0508,0.237925743475367,False
v28,8,120,135,299,0.7706,0.0535,88,8,31,0.2943,0.0268,0.7294,0.0027,-0.0335999999999999,0.0378999999999999,-0.2604697405017131,False,0.7683516285117697,-0.0022483714882302053,0.3545039290946674,0.6941037735849057,0.0535,0.30202232635484816,True
v28,9,135,150,283,0.7294,0.0601,120,9,22,0.424,0.0318,0.6856,0.0066,0.0001000000000001,0.0547999999999999,-0.2291491242235009,False,0.7419852397560476,0.012585239756047528,0.4138375713224935,1.0,0.0601,0.3895750285289974,True
v28,10,150,165,266,0.6856,0.1015,98,5,15,0.3684,0.0188,0.616,0.0414,-0.0026000000000001,0.0717,-0.0326834402965337,False,0.7161557434612635,0.03055574346126355,0.4857186136351288,0.868867924528302,0.1015,0.4086610303597119,True
v28,11,165,180,239,0.616,0.0586,84,5,19,0.3515,0.0209,0.5799,-0.0429,-0.0257999999999999,0.0734,-0.2362674461049128,False,0.6908522070147916,0.07485220701479156,0.66290207066127,0.8290094339622641,0.0586,0.4544027150569609,True
v28,12,180,195,225,0.5799,0.0489,39,8,15,0.1733,0.0356,0.5515,-0.0097,0.0334999999999999,0.0696666666666666,-0.2822992609380428,False,0.666063920422179,0.08616392042217902,0.7081483121357823,0.40872641509433966,0.0489,0.3845646078731809,True
v28,13,195,210,214,0.5515,0.014,25,3,15,0.1168,0.014,0.5438,-0.0349,0.0077,0.0405,-0.447918883378892,False,0.6417803917740255,0.09028039177402547,0.7246139747724362,0.27547169811320754,0.014,0.35053992953161595,True
v28,14,210,225,211,0.5438,0.0284,11,3,14,0.0521,0.0142,0.5284,0.0144,0.0206999999999999,0.0304333333333333,-0.3795829933173381,False,0.6179913428051698,0.07419134280516981,0.6602586495867155,0.12287735849056604,0.0284,0.3000389315327994,False
v28,15,225,240,205,0.5284,0.0195,9,4,15,0.0439,0.0195,0.518,-0.0089,-0.0076999999999999,0.0206333333333333,-0.4218183698137152,False,0.5946867045443025,0.06628670454430252,0.6286405243178864,0.10353773584905661,0.0195,0.2799637568969659,False
v28,16,240,255,201,0.518,0.005,9,4,9,0.0448,0.0199,0.5155,-0.0144999999999999,0.005,0.0176333333333333,-0.4906288146673631,False,0.5718566130521672,0.05385661305216716,0.5789208310275548,0.10566037735849057,0.005,0.25470040788272,False
v28,17,255,270,200,0.5155,0.0,3,1,10,0.015,0.005,0.5155,-0.005,0.0078999999999999,0.0081666666666666,-0.5143565542720693,False,0.5494914052465394,0.03399140524653943,0.49946107484881413,0.03537735849056604,0.0,0.20685990163763887,False
v28,18,270,285,200,0.5155,0.025,4,3,9,0.02,0.015,0.5026,0.025,0.0025,0.01,-0.3957178562485384,False,0.527581614812225,0.012081614812225028,0.411823098801832,0.04716981132075472,0.025,0.18416320178488377,False
v28,19,285,300,195,0.5026,0.0154,1,2,13,0.0051,0.0103,0.4948,-0.0096,-0.0128999999999999,0.0134666666666666,-0.4412751162895743,False,0.5061179681943391,0.0035179681943390273,0.3775689757684275,0.012028301886792454,0.0154,0.1595932506847295,False
v28,20,300,315,192,0.4948,0.0208,8,0,12,0.0417,0.0,0.4845,0.0053999999999999,0.0050999999999998,0.0204,-0.4156491575164916,False,0.4850913806731749,-0.009708619326825096,0.324663341465889,0.09834905660377359,0.0208,0.1578551479071103,False
v28,21,315,330,188,0.4845,0.0213,6,2,7,0.0319,0.0106,0.4742,0.0005,-0.0025,0.0191666666666666,-0.413276383556021,False,0.4644929525189969,-0.02000704748100307,0.2834701861683423,0.07523584905660377,0.0213,0.13695524427865768,False
v28,22,330,345,184,0.4742,0.0217,7,3,10,0.038,0.0163,0.4639,0.0004,5.551115123125783e-17,0.0212666666666666,-0.4113781643876444,False,0.4443139652251362,-0.02988603477486379,0.2439547716132191,0.08962264150943396,0.0217,0.12418643694717443,False
v28,23,345,360,180,0.4639,0.0222,7,2,9,0.0389,0.0111,0.4536,0.0005,-5.551115123125783e-17,0.0217333333333333,-0.4090053904271739,False,0.42454587781778663,-0.03935412218221335,0.20608293436750613,0.09174528301886792,0.0222,0.10966223035077605,False
v28,24,360,375,176,0.4536,0.0227,5,2,15,0.0284,0.0114,0.4433,0.0005,5.551115123125783e-17,0.0222,-0.4066326164667032,False,0.4051803232409471,-0.0484196767590529,0.16982120665999803,0.0669811320754717,0.0227,0.09040470907909356,False
v28,25,375,390,172,0.4433,0.0291,6,4,9,0.0349,0.0233,0.4304,0.0063999999999999,0.0,0.0246666666666666,-0.3762611097726793,False,0.3862091048149747,-0.0570908951850253,0.13513680221570243,0.08231132075471699,0.0291,0.08215698503722438,False
v28,26,390,405,167,0.4304,0.024,7,3,15,0.0419,0.018,0.4201,-0.0051,-0.0026,0.0252666666666666,-0.4004634041694797,False,0.36762419276725067,-0.06277580723274934,0.11239746167471067,0.09882075471698114,0.024,0.0743231356132805,False
