user_id,completion_ratio,n_pauses,n_replays,n_seeks,cluster,persona_label
u3817_v1,0.6975409836065574,1.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u3817_v11,0.8837689133425034,0.0,0.0,1.0,2,Engagé fluide
u3817_v6,0.4033632286995516,6.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u3819_v17,0.04539089848308051,1.0,0.0,0.0,0,Décrocheur rapide
u3820_v2,0.9712347354138399,1.0,0.0,2.0,2,Engagé fluide
u3820_v21,0.46379974326059054,3.0,0.0,3.0,0,Décrocheur rapide
u3820_v23,0.9744063324538259,2.0,0.0,1.0,2,Engagé fluide
u3820_v26,0.1086232980332829,1.0,1.0,2.0,0,Décrocheur rapide
u3820_v29,0.42942502818489287,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u3820_v5,0.9764814814814814,4.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u3821_v13,0.14040284360189573,2.0,0.0,2.0,0,Décrocheur rapide
u3821_v15,0.25638297872340426,1.0,0.0,3.0,0,Décrocheur rapide
u3821_v19,0.8456389452332657,1.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u3821_v2,0.25413839891451834,1.0,0.0,4.0,0,Décrocheur rapide
u3821_v27,0.5034071550255537,0.0,0.0,2.0,2,Engagé fluide
u3822_v1,0.9573770491803278,3.0,0.0,0.0,2,Engagé fluide
u3823_v13,0.9218009478672986,2.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u3824_v5,0.9581481481481481,3.0,0.0,1.0,2,Engagé fluide
u3825_v28,0.2726643598615917,3.0,1.0,3.0,0,Décrocheur rapide
u3825_v9,0.4919463087248322,1.0,0.0,3.0,0,Décrocheur rapide
u3826_v1,0.8340163934426229,2.0,0.0,2.0,2,Engagé fluide
u3826_v25,0.6399193548387097,6.0,1.0,7.0,1,Zappeur (replay/seek fréquents)
u3826_v29,0.5028184892897407,1.0,1.0,2.0,0,Décrocheur rapide
u3826_v7,0.9315476190476191,1.0,0.0,3.0,2,Engagé fluide
u3827_v17,0.05822637106184364,2.0,0.0,0.0,0,Décrocheur rapide
u3827_v27,0.1325383304940375,5.0,1.0,1.0,0,Décrocheur rapide
u3827_v5,0.8222222222222222,5.0,0.0,0.0,2,Engagé fluide
u3828_v19,0.9855983772819472,1.0,1.0,2.0,2,Engagé fluide
u3828_v21,0.9523748395378691,7.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u3828_v27,0.36001430430612075,2.0,0.0,0.0,0,Décrocheur rapide
u3828_v29,0.032130777903043965,1.0,3.0,2.0,3,Zappeur (replay/seek fréquents)
u3828_v4,0.6981859410430838,2.0,1.0,1.0,2,Engagé fluide
u3829_v13,0.03424170616113744,2.0,0.0,1.0,0,Décrocheur rapide
u3829_v18,0.8206477732793522,1.0,1.0,3.0,2,Engagé fluide
u3829_v28,0.2411764705882353,0.0,1.0,0.0,0,Décrocheur rapide
u382_v3,0.5955277280858676,1.0,3.0,4.0,3,Zappeur (replay/seek fréquents)
u382_v30,0.32874251497005985,3.0,3.0,4.0,3,Zappeur (replay/seek fréquents)
u3830_v10,0.7368275862068966,2.0,0.0,2.0,2,Engagé fluide
u3830_v18,0.4032388663967611,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u3830_v9,0.5989932885906041,3.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u3831_v11,0.9785419532324622,2.0,3.0,3.0,3,Zappeur (replay/seek fréquents)
u3831_v12,0.9015625,3.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u3831_v14,0.4259776536312849,5.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u3831_v20,0.9438735177865613,8.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u3831_v28,0.13806228373702423,3.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u3831_v29,0.3954904171364149,5.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u3831_v5,0.7814814814814814,5.0,1.0,0.0,2,Engagé fluide
u3832_v10,0.946344827586207,4.0,0.0,1.0,2,Engagé fluide
u3832_v19,0.3363083164300203,2.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u3832_v20,0.9118577075098815,3.0,0.0,2.0,2,Engagé fluide
u3832_v25,0.878225806451613,1.0,0.0,2.0,2,Engagé fluide
u3833_v20,0.5978919631093544,3.0,1.0,2.0,2,Engagé fluide
u3833_v4,0.41451247165532884,3.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u3834_v30,0.5901197604790419,3.0,1.0,2.0,2,Engagé fluide
u3835_v5,0.3866666666666667,1.0,1.0,0.0,0,Décrocheur rapide
u3836_v11,0.09312242090784044,2.0,0.0,1.0,0,Décrocheur rapide
u3836_v12,0.0834375,3.0,1.0,3.0,0,Décrocheur rapide
u3836_v22,0.8095975232198143,1.0,3.0,2.0,3,Zappeur (replay/seek fréquents)
u3837_v11,0.47716643741403025,2.0,1.0,0.0,2,Engagé fluide
u3837_v16,0.3569620253164557,4.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u3837_v2,0.8663500678426052,3.0,0.0,1.0,2,Engagé fluide
u3837_v21,0.10924261874197688,0.0,0.0,4.0,0,Décrocheur rapide
u3837_v22,0.6424148606811145,2.0,0.0,2.0,2,Engagé fluide
u3837_v27,0.9422487223168654,3.0,4.0,2.0,3,Zappeur (replay/seek fréquents)
u3838_v1,0.8725409836065574,1.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u3838_v18,0.031578947368421054,2.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u3839_v13,0.7283175355450238,0.0,0.0,1.0,2,Engagé fluide
u3839_v2,0.987381275440977,1.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u3839_v6,0.14573991031390135,1.0,0.0,2.0,0,Décrocheur rapide
u383_v22,0.8476780185758515,5.0,2.0,6.0,1,Zappeur (replay/seek fréquents)
u3840_v19,0.9239350912778904,8.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u3840_v4,0.9579365079365079,1.0,1.0,5.0,2,Engagé fluide
u3841_v11,0.9195323246217332,0.0,1.0,1.0,2,Engagé fluide
u3841_v18,0.2552631578947368,2.0,0.0,2.0,0,Décrocheur rapide
u3841_v3,0.9729874776386404,4.0,0.0,1.0,2,Engagé fluide
u3842_v17,0.8901983663943991,2.0,0.0,2.0,2,Engagé fluide
u3842_v23,0.8984168865435356,2.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u3842_v28,0.07352941176470588,0.0,0.0,1.0,0,Décrocheur rapide
u3843_v28,0.25311418685121106,2.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u3843_v4,0.948639455782313,2.0,0.0,3.0,2,Engagé fluide
u3844_v10,0.8913103448275863,2.0,1.0,0.0,2,Engagé fluide
u3844_v21,0.8088575096277278,2.0,0.0,4.0,2,Engagé fluide
u3844_v22,0.4619195046439628,3.0,1.0,3.0,0,Décrocheur rapide
u3845_v18,0.8186234817813764,4.0,0.0,1.0,2,Engagé fluide
u3846_v11,0.743191196698762,4.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u3846_v16,0.0800632911392405,2.0,0.0,1.0,0,Décrocheur rapide
u3846_v18,0.5018218623481782,3.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u3846_v22,0.8080495356037152,3.0,0.0,3.0,2,Engagé fluide
u3846_v23,0.11055408970976253,3.0,0.0,3.0,0,Décrocheur rapide
u3846_v30,0.1431137724550898,2.0,0.0,1.0,0,Décrocheur rapide
u3847_v20,0.0525691699604743,3.0,0.0,2.0,0,Décrocheur rapide
u3847_v24,0.33746630727762805,1.0,0.0,2.0,0,Décrocheur rapide
u3847_v26,0.7540090771558244,2.0,1.0,1.0,2,Engagé fluide
u3847_v3,0.9101967799642219,8.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u3847_v5,0.8959259259259259,3.0,1.0,0.0,2,Engagé fluide
u3848_v13,0.8657582938388626,2.0,1.0,3.0,2,Engagé fluide
u3848_v17,0.6652275379229872,2.0,0.0,1.0,2,Engagé fluide
u3849_v11,0.8847317744154058,7.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u3849_v22,0.9318885448916409,3.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u3849_v9,0.13087248322147652,2.0,0.0,0.0,0,Décrocheur rapide
u384_v19,0.7953346855983773,2.0,0.0,2.0,2,Engagé fluide
u384_v3,0.6957066189624329,3.0,1.0,1.0,2,Engagé fluide
u3850_v2,0.6907734056987789,4.0,0.0,0.0,2,Engagé fluide
u3850_v6,0.011659192825112108,2.0,0.0,3.0,0,Décrocheur rapide
u3851_v1,0.5561475409836065,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u3851_v12,0.975625,4.0,1.0,0.0,2,Engagé fluide
u3852_v20,0.13043478260869565,1.0,0.0,4.0,0,Décrocheur rapide
u3853_v22,0.5891640866873066,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u3853_v8,0.8139941690962099,2.0,1.0,4.0,2,Engagé fluide
u3853_v9,0.5124161073825503,6.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u3855_v10,0.9518620689655173,0.0,0.0,3.0,2,Engagé fluide
u3855_v19,0.010141987829614604,2.0,1.0,4.0,0,Décrocheur rapide
u3855_v24,0.9898921832884097,1.0,1.0,3.0,2,Engagé fluide
u3855_v26,0.6452344931921331,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u3855_v9,0.6983221476510066,3.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u3856_v12,0.7558916889512495,3.0,0.0,1.0,2,Engagé fluide
u3857_v10,0.7089655172413794,2.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u3857_v12,0.9353125,4.0,0.0,0.0,2,Engagé fluide
u3857_v19,0.8367139959432048,3.0,0.0,1.0,2,Engagé fluide
u3857_v26,0.9180030257186081,4.0,0.0,1.0,2,Engagé fluide
u3857_v4,0.2841269841269841,2.0,0.0,1.0,0,Décrocheur rapide
u3858_v21,0.831578947368421,1.0,1.0,1.0,2,Engagé fluide
u3858_v25,0.8453629032258064,3.0,0.0,2.0,2,Engagé fluide
u3858_v7,0.843452380952381,4.0,0.0,0.0,2,Engagé fluide
u3859_v15,0.8026595744680851,0.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u3859_v29,0.5394588500563697,3.0,0.0,1.0,2,Engagé fluide
u385_v14,0.454608938547486,1.0,0.0,2.0,0,Décrocheur rapide
u385_v30,0.37335329341317364,0.0,0.0,2.0,0,Décrocheur rapide
u385_v5,0.8133333333333334,2.0,0.0,1.0,2,Engagé fluide
u3860_v12,0.9868750000000001,4.0,1.0,1.0,2,Engagé fluide
u3860_v2,0.7293080054274084,2.0,4.0,0.0,3,Zappeur (replay/seek fréquents)
u3860_v22,0.43374613003095974,0.0,1.0,1.0,0,Décrocheur rapide
u3860_v27,0.5831345826235094,2.0,1.0,3.0,2,Engagé fluide
u3861_v13,0.13661137440758295,1.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u3861_v24,0.35983827493261455,1.0,1.0,0.0,0,Décrocheur rapide
u3861_v8,0.09329446064139942,2.0,1.0,1.0,0,Décrocheur rapide
u3862_v13,0.9315165876777252,0.0,0.0,3.0,2,Engagé fluide
u3862_v5,0.7909259259259259,2.0,0.0,3.0,2,Engagé fluide
u3862_v7,0.6817460317460318,2.0,0.0,0.0,2,Engagé fluide
u3863_v11,0.8440165061898213,2.0,0.0,1.0,2,Engagé fluide
u3863_v12,0.9040625,1.0,1.0,5.0,2,Engagé fluide
u3864_v1,0.4852459016393443,4.0,0.0,1.0,0,Décrocheur rapide
u3864_v3,0.6626118067978533,2.0,0.0,1.0,2,Engagé fluide
u3865_v17,0.09731621936989499,2.0,1.0,2.0,0,Décrocheur rapide
u3865_v19,0.8257606490872211,4.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u3865_v20,0.5662714097496706,1.0,0.0,2.0,2,Engagé fluide
u3866_v14,0.9508379888268156,3.0,0.0,1.0,2,Engagé fluide
u3866_v16,0.3370253164556962,3.0,1.0,2.0,0,Décrocheur rapide
u3866_v17,0.7207701283547259,2.0,1.0,2.0,2,Engagé fluide
u3866_v21,0.8897304236200257,6.0,0.0,8.0,1,Zappeur (replay/seek fréquents)
u3866_v29,0.5052987598647125,4.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u3867_v1,0.9438524590163935,1.0,0.0,8.0,1,Zappeur (replay/seek fréquents)
u3867_v10,0.030482758620689658,1.0,1.0,3.0,0,Décrocheur rapide
u3867_v18,0.0825910931174089,4.0,1.0,1.0,0,Décrocheur rapide
u3867_v5,0.7425925925925926,1.0,1.0,1.0,2,Engagé fluide
u3868_v4,0.32335600907029477,5.0,0.0,1.0,0,Décrocheur rapide
u3868_v6,0.08609865470852017,2.0,0.0,2.0,0,Décrocheur rapide
u3869_v29,0.9822998872604284,3.0,0.0,2.0,2,Engagé fluide
u3869_v7,0.13882308337029375,1.0,0.0,1.0,0,Décrocheur rapide
u386_v2,0.9185888738127544,3.0,1.0,7.0,1,Zappeur (replay/seek fréquents)
u3870_v28,0.19186851211072664,1.0,1.0,2.0,0,Décrocheur rapide
u3870_v4,0.3006802721088435,3.0,1.0,2.0,0,Décrocheur rapide
u3871_v20,0.5102766798418973,2.0,1.0,1.0,2,Engagé fluide
u3871_v9,0.465771812080537,1.0,0.0,3.0,0,Décrocheur rapide
u3872_v21,0.9671373555840821,2.0,1.0,3.0,2,Engagé fluide
u3872_v29,0.1560315670800451,3.0,1.0,3.0,0,Décrocheur rapide
u3872_v5,0.7822222222222222,2.0,3.0,2.0,3,Zappeur (replay/seek fréquents)
u3872_v6,0.02242152466367713,1.0,0.0,3.0,0,Décrocheur rapide
u3873_v14,0.7872905027932962,3.0,0.0,1.0,2,Engagé fluide
u3873_v3,0.801252236135957,3.0,0.0,2.0,2,Engagé fluide
u3874_v12,0.39187500000000003,4.0,0.0,2.0,0,Décrocheur rapide
u3874_v21,0.8752246469833119,5.0,1.0,0.0,2,Engagé fluide
u3874_v24,0.8746630727762803,0.0,0.0,0.0,2,Engagé fluide
u3875_v10,0.919448275862069,2.0,0.0,2.0,2,Engagé fluide
u3875_v16,0.07120253164556962,1.0,0.0,4.0,0,Décrocheur rapide
u3875_v21,0.8345314505776636,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u3875_v29,0.06956031567080045,2.0,0.0,1.0,0,Décrocheur rapide
u3875_v7,0.5295634920634921,0.0,0.0,3.0,2,Engagé fluide
u3876_v18,0.8064777327935222,1.0,0.0,1.0,2,Engagé fluide
u3876_v4,0.05873015873015873,7.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u3876_v8,0.90466472303207,6.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u3877_v3,0.6778175313059034,1.0,1.0,4.0,2,Engagé fluide
u3878_v1,0.5237704918032787,0.0,0.0,2.0,2,Engagé fluide
u3878_v13,0.9002369668246445,3.0,0.0,0.0,2,Engagé fluide
u3878_v19,0.6342799188640973,1.0,0.0,2.0,2,Engagé fluide
u3878_v2,0.06105834464043419,0.0,1.0,2.0,0,Décrocheur rapide
u3879_v1,0.5,3.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u3879_v15,0.34574468085106386,2.0,1.0,2.0,0,Décrocheur rapide
u387_v22,0.03467492260061919,2.0,0.0,3.0,0,Décrocheur rapide
u387_v25,0.9766129032258064,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u387_v26,0.3806278722431153,2.0,0.0,3.0,0,Décrocheur rapide
u387_v30,0.8434131736526945,0.0,0.0,4.0,2,Engagé fluide
u3880_v19,0.8247464503042596,3.0,1.0,0.0,2,Engagé fluide
u3880_v7,0.9878968253968253,2.0,0.0,1.0,2,Engagé fluide
u3881_v19,0.367342799188641,3.0,1.0,0.0,0,Décrocheur rapide
u3882_v25,0.9586693548387096,1.0,4.0,3.0,3,Zappeur (replay/seek fréquents)
u3883_v11,0.562585969738652,3.0,0.0,1.0,2,Engagé fluide
u3883_v30,0.8751497005988025,4.0,1.0,1.0,2,Engagé fluide
u3883_v7,0.631547619047619,4.0,0.0,0.0,2,Engagé fluide
u3884_v10,0.8580689655172414,2.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u3884_v16,0.45506329113924054,1.0,0.0,0.0,2,Engagé fluide
u3884_v27,0.9252129471890972,3.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u3884_v6,0.9515695067264573,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u3885_v2,0.6753052917232022,2.0,0.0,3.0,2,Engagé fluide
u3885_v21,0.9296534017971759,2.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u3885_v3,0.8216457960644007,2.0,0.0,1.0,2,Engagé fluide
u3886_v13,0.9772511848341232,3.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u3886_v15,0.9360372340425531,4.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u3886_v4,0.909750566893424,6.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u3887_v12,0.9090624999999999,4.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u3887_v21,0.05425632776064002,6.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u3887_v3,0.976923076923077,2.0,1.0,1.0,2,Engagé fluide
u3888_v14,0.5567039106145252,2.0,0.0,8.0,1,Zappeur (replay/seek fréquents)
u3888_v20,0.836627140974967,2.0,1.0,2.0,2,Engagé fluide
u3888_v7,0.6942460317460317,3.0,1.0,1.0,2,Engagé fluide
u3889_v18,0.13582995951417004,3.0,1.0,5.0,0,Décrocheur rapide
u3889_v28,0.03771626297577855,2.0,1.0,3.0,0,Décrocheur rapide
u3889_v6,0.6930493273542602,3.0,0.0,2.0,2,Engagé fluide
u388_v5,0.1337037037037037,1.0,0.0,1.0,0,Décrocheur rapide
u388_v6,0.9948430493273542,1.0,1.0,1.0,2,Engagé fluide
u3890_v30,0.9407185628742515,3.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u3891_v11,0.42448418156808804,3.0,0.0,1.0,0,Décrocheur rapide
u3891_v14,0.5717877094972067,3.0,0.0,1.0,2,Engagé fluide
u3892_v28,0.25640138408304497,3.0,0.0,2.0,0,Décrocheur rapide
u3892_v29,0.45208568207440814,3.0,0.0,0.0,0,Décrocheur rapide
u3892_v9,0.9023489932885905,5.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u3893_v23,0.8253298153034301,3.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u3893_v25,0.8439516129032258,2.0,0.0,2.0,2,Engagé fluide
u3893_v5,0.9005555555555556,3.0,1.0,1.0,2,Engagé fluide
u3894_v1,0.4959016393442623,3.0,0.0,1.0,2,Engagé fluide
u3894_v13,0.9954976303317536,2.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u3894_v7,0.968452380952381,2.0,1.0,1.0,2,Engagé fluide
u3895_v15,0.44135638297872337,2.0,0.0,1.0,0,Décrocheur rapide
u3895_v16,0.8743670886075949,2.0,0.0,2.0,2,Engagé fluide
u3895_v9,0.11040268456375839,1.0,0.0,3.0,0,Décrocheur rapide
u3896_v26,0.14251134644478064,3.0,1.0,1.0,0,Décrocheur rapide
u3897_v17,0.5862310385064177,3.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u3897_v23,0.6208443271767811,3.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u3897_v3,0.11037567084078713,2.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u3897_v8,0.02448979591836735,2.0,0.0,2.0,0,Décrocheur rapide
u3898_v12,0.47437500000000005,1.0,0.0,3.0,0,Décrocheur rapide
u389_v10,0.6157241379310344,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u389_v12,0.381875,1.0,0.0,5.0,0,Décrocheur rapide
u389_v13,0.8419431279620854,4.0,0.0,1.0,2,Engagé fluide
u389_v16,0.4449367088607595,2.0,0.0,2.0,0,Décrocheur rapide
u389_v27,0.5436115843270869,2.0,0.0,4.0,0,Décrocheur rapide
u38_v18,0.987246963562753,6.0,2.0,5.0,1,Zappeur (replay/seek fréquents)
u38_v23,0.5443271767810026,2.0,0.0,1.0,2,Engagé fluide
u38_v25,0.0715725806451613,1.0,1.0,2.0,0,Décrocheur rapide
u38_v29,0.5579481397970687,3.0,0.0,1.0,2,Engagé fluide
u38_v4,0.2797052154195011,0.0,1.0,3.0,0,Décrocheur rapide
u3900_v25,0.06995967741935484,2.0,0.0,0.0,0,Décrocheur rapide
u3900_v28,0.20865051903114185,3.0,0.0,0.0,0,Décrocheur rapide
u3900_v30,0.06676646706586827,2.0,1.0,1.0,0,Décrocheur rapide
u3901_v18,0.43886639676113365,6.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u3901_v30,0.5338323353293414,1.0,3.0,0.0,3,Zappeur (replay/seek fréquents)
u3901_v6,0.7047085201793722,1.0,1.0,3.0,2,Engagé fluide
u3902_v12,0.8078125,1.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u3902_v26,0.6857791225416037,4.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u3902_v28,0.07491349480968858,2.0,0.0,2.0,0,Décrocheur rapide
u3903_v24,0.2909703504043127,2.0,1.0,1.0,0,Décrocheur rapide
u3903_v6,0.7,1.0,0.0,1.0,2,Engagé fluide
u3903_v7,0.608531746031746,1.0,0.0,1.0,2,Engagé fluide
u3904_v2,0.9504748982360922,2.0,0.0,0.0,2,Engagé fluide
u3904_v23,0.8134564643799472,3.0,0.0,2.0,2,Engagé fluide
u3905_v14,0.46787709497206703,5.0,1.0,1.0,1,Zappeur (replay/seek fréquents)
u3905_v22,0.969969040247678,9.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u3905_v25,0.8911290322580645,1.0,0.0,3.0,2,Engagé fluide
u3905_v28,0.863840830449827,8.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u3905_v3,0.7363148479427549,2.0,0.0,3.0,2,Engagé fluide
u3905_v8,0.755393586005831,3.0,1.0,2.0,2,Engagé fluide
u3906_v17,0.37071178529754956,3.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u3906_v21,0.2998716302952503,4.0,0.0,1.0,0,Décrocheur rapide
u3906_v28,0.3250865051903114,5.0,0.0,1.0,0,Décrocheur rapide
u3907_v21,0.12362002567394095,3.0,1.0,2.0,0,Décrocheur rapide
u3907_v23,0.02849604221635884,4.0,0.0,2.0,0,Décrocheur rapide
u3908_v24,0.10296495956873317,3.0,1.0,1.0,0,Décrocheur rapide
u3908_v27,0.8182282793867122,4.0,3.0,5.0,3,Zappeur (replay/seek fréquents)
u3908_v3,0.6536672629695885,4.0,0.0,0.0,2,Engagé fluide
u3909_v23,0.5577836411609499,3.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u390_v14,0.8618715083798884,3.0,0.0,2.0,2,Engagé fluide
u390_v28,0.48581314878892734,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u390_v30,0.3976047904191617,2.0,1.0,1.0,0,Décrocheur rapide
u3910_v11,0.48335625859697384,3.0,0.0,0.0,2,Engagé fluide
u3910_v2,0.664179104477612,3.0,0.0,1.0,2,Engagé fluide
u3910_v27,0.0434412265758092,2.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u3911_v1,0.9475409836065574,3.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u3911_v16,0.09335443037974683,1.0,1.0,5.0,0,Décrocheur rapide
u3911_v2,0.23229308005427407,1.0,0.0,1.0,0,Décrocheur rapide
u3911_v26,0.039334341906202726,2.0,0.0,4.0,0,Décrocheur rapide
u3911_v3,0.6382826475849732,0.0,1.0,2.0,2,Engagé fluide
u3911_v6,0.4912556053811659,2.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u3911_v9,0.9985678817615453,10.0,1.0,8.0,1,Zappeur (replay/seek fréquents)
u3913_v22,0.9975232198142414,3.0,1.0,2.0,2,Engagé fluide
u3914_v20,0.9393939393939394,3.0,1.0,2.0,2,Engagé fluide
u3914_v24,0.12506738544474394,2.0,0.0,3.0,0,Décrocheur rapide
u3914_v9,0.11644295302013424,8.0,0.0,0.0,1,Zappeur (replay/seek fréquents)
u3915_v24,0.8792452830188678,2.0,0.0,0.0,2,Engagé fluide
u3915_v30,0.8017964071856287,3.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u3916_v14,0.7938547486033519,3.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u3916_v20,0.8571805006587616,3.0,0.0,0.0,2,Engagé fluide
u3916_v27,0.8838160136286201,4.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u3916_v8,0.8568513119533527,1.0,0.0,3.0,2,Engagé fluide
u3916_v9,0.8550335570469799,6.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u3917_v11,0.09037138927097663,3.0,1.0,1.0,0,Décrocheur rapide
u3917_v12,0.3740625,5.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u3917_v15,0.33297872340425533,3.0,1.0,3.0,0,Décrocheur rapide
u3917_v4,0.07324263038548752,3.0,1.0,1.0,0,Décrocheur rapide
u3918_v14,0.0920391061452514,0.0,0.0,4.0,0,Décrocheur rapide
u3918_v16,0.42784810126582273,1.0,0.0,2.0,0,Décrocheur rapide
u3918_v20,0.16758893280632411,4.0,0.0,2.0,0,Décrocheur rapide
u3918_v23,0.47124010554089707,2.0,0.0,1.0,0,Décrocheur rapide
u3918_v28,0.19429065743944637,3.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u3919_v13,0.0533175355450237,2.0,0.0,2.0,0,Décrocheur rapide
u3919_v23,0.08337730870712401,1.0,0.0,3.0,0,Décrocheur rapide
u3919_v5,0.6855555555555556,2.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u3919_v8,0.7163265306122448,1.0,0.0,1.0,2,Engagé fluide
u3919_v9,0.5855704697986577,2.0,1.0,6.0,1,Zappeur (replay/seek fréquents)
u391_v24,0.8749326145552562,2.0,1.0,2.0,2,Engagé fluide
u391_v28,0.09965397923875433,2.0,1.0,2.0,0,Décrocheur rapide
u391_v5,0.835,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u3920_v14,0.43938547486033525,2.0,0.0,7.0,1,Zappeur (replay/seek fréquents)
u3921_v24,0.9389487870619947,2.0,1.0,2.0,2,Engagé fluide
u3921_v28,0.07854671280276816,3.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u3921_v6,0.05560538116591928,2.0,1.0,3.0,0,Décrocheur rapide
u3922_v16,0.9566455696202532,3.0,0.0,3.0,2,Engagé fluide
u3922_v22,0.8390092879256966,4.0,0.0,1.0,2,Engagé fluide
u3923_v27,0.01465076660988075,3.0,1.0,0.0,0,Décrocheur rapide
u3923_v3,0.9919499105545617,2.0,1.0,0.0,2,Engagé fluide
u3924_v13,0.668127962085308,5.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u3924_v16,0.7585443037974683,4.0,2.0,6.0,1,Zappeur (replay/seek fréquents)
u3924_v20,0.6886693017127801,4.0,1.0,1.0,2,Engagé fluide
u3924_v30,0.36107784431137724,2.0,0.0,1.0,0,Décrocheur rapide
u3924_v8,0.5930029154518951,4.0,0.0,1.0,2,Engagé fluide
u3925_v13,0.9023696682464455,3.0,0.0,3.0,2,Engagé fluide
u3925_v19,0.5330628803245436,2.0,0.0,1.0,2,Engagé fluide
u3925_v2,0.8092265943012211,2.0,0.0,0.0,2,Engagé fluide
u3925_v20,0.822266139657444,4.0,0.0,0.0,2,Engagé fluide
u3925_v22,0.9894736842105264,6.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
