session_id,video_id,duration_sec,last_position,watch_ratio,n_pauses,n_seeks,n_plays,n_replays,n_events,pauses_per_min,seeks_per_min,is_completed
s009653,v16,316,307.4,0.9727848101265822,2,3,1,0,7,0.3903708523096942,0.5855562784645414,1
s009654,v11,727,378.5,0.5206327372764786,1,2,1,0,5,0.15852047556142668,0.31704095112285335,0
s009655,v24,742,686.8,0.9256064690026954,5,2,1,0,10,0.43680838672102507,0.17472335468841005,1
s009656,v25,496,243.8,0.49153225806451617,8,1,1,0,10,1.9688269073010665,0.2461033634126333,0
s009657,v3,559,183.9128208489652,0.32900325733267477,1,0,1,1,5,0.32624152967167974,0.0,0
s009658,v30,334,298.0,0.8922155688622755,3,2,1,0,9,0.6040268456375839,0.40268456375838924,1
s009659,v27,587,295.5,0.5034071550255537,0,2,1,0,4,0.0,0.40609137055837563,0
s009660,v10,725,488.2,0.6733793103448276,3,3,1,0,9,0.368701351904957,0.368701351904957,0
s009661,v1,244,117.9,0.48319672131147545,1,2,1,2,6,0.5089058524173028,1.0178117048346056,0
s009662,v20,759,646.9,0.8523056653491435,3,1,1,0,6,0.27825011593754834,0.09275003864584944,1
s009663,v2,737,694.6,0.9424694708276798,3,2,0,1,8,0.2591419522027066,0.17276130146847107,1
s009664,v14,716,585.2,0.81731843575419,2,3,1,1,8,0.20505809979494188,0.30758714969241285,1
s009665,v12,320,312.4,0.97625,3,1,1,0,6,0.5761843790012805,0.19206145966709348,1
s009666,v1,244,165.1,0.6766393442622951,4,0,1,0,6,1.4536644457904302,0.0,0
s009667,v18,494,252.5,0.5111336032388664,4,2,1,0,8,0.9504950495049506,0.4752475247524753,0
s009668,v2,737,172.9,0.2345997286295794,3,1,1,0,6,1.0410641989589358,0.34702139965297857,0
s009669,v9,298,294.0,0.9865771812080537,3,2,1,0,7,0.6122448979591836,0.4081632653061224,1
s009670,v28,578,167.3,0.2894463667820069,0,0,0,1,2,0.0,0.0,0
s009671,v20,759,615.2,0.810540184453228,1,0,1,0,3,0.09752925877763328,0.0,1
s009672,v20,759,474.6,0.6252964426877471,5,1,1,0,8,0.6321112515802781,0.1264222503160556,0
s009673,v10,725,145.3,0.20041379310344828,1,1,1,1,5,0.4129387474191328,0.4129387474191328,0
s009674,v4,882,339.2,0.38458049886621315,6,4,1,0,12,1.0613207547169812,0.7075471698113207,0
s009675,v2,737,711.1,0.9648575305291723,0,0,1,1,3,0.0,0.0,1
s009676,v7,504,295.5,0.5863095238095238,2,3,1,2,9,0.40609137055837563,0.6091370558375635,0
s009677,v7,504,427.3,0.8478174603174603,2,1,1,1,7,0.2808331383103206,0.1404165691551603,1
s009678,v20,759,643.5,0.8478260869565217,1,0,1,2,5,0.09324009324009325,0.0,1
s009679,v2,737,10.7,0.01451831750339213,6,2,1,0,11,33.64485981308412,11.214953271028039,0
s009680,v18,494,388.9,0.787246963562753,3,2,1,1,8,0.4628439187451787,0.3085626124967858,0
s009681,v18,494,232.9,0.4714574898785425,6,1,1,0,10,1.5457277801631601,0.25762129669386,0
s009682,v25,496,466.2,0.9399193548387097,2,2,1,0,6,0.2574002574002574,0.2574002574002574,1
s009683,v25,496,17.2,0.03467741935483871,3,1,1,0,6,10.465116279069766,3.488372093023256,0
s009684,v16,316,296.0,0.9367088607594937,4,0,1,3,9,0.8108108108108107,0.0,1
s009685,v24,742,51.7,0.06967654986522911,2,1,1,0,6,2.3210831721470018,1.1605415860735009,0
s009686,v5,540,391.9,0.7257407407407407,1,2,1,0,5,0.15310028068384793,0.30620056136769586,0
s009687,v26,661,459.1,0.694553706505295,4,3,1,1,10,0.5227619255064255,0.3920714441298192,0
s009688,v11,727,98.2,0.13507565337001376,2,0,1,2,6,1.2219959266802443,0.0,0
s009689,v8,343,283.4,0.8262390670553935,6,0,1,0,8,1.2702893436838392,0.0,1
s009690,v17,857,133.0,0.15519253208868145,1,1,1,0,4,0.45112781954887216,0.45112781954887216,0
s009691,v8,343,80.5,0.23469387755102042,1,6,1,0,9,0.7453416149068324,4.472049689440994,0
s009692,v22,323,217.7,0.6739938080495356,2,5,1,1,10,0.5512172714745063,1.3780431786862657,0
s009693,v23,379,186.7,0.4926121372031662,5,1,1,0,8,1.606855918585967,0.32137118371719336,0
s009694,v7,504,408.4,0.8103174603174603,3,3,1,1,10,0.4407443682664055,0.4407443682664055,1
s009695,v10,725,504.7,0.6961379310344827,1,2,1,0,5,0.11888250445809391,0.23776500891618782,0
s009696,v23,379,41.8,0.11029023746701846,1,3,1,0,6,1.4354066985645932,4.30622009569378,0
s009697,v4,882,249.2,0.28253968253968254,1,2,1,0,5,0.24077046548956663,0.48154093097913325,0
s009698,v26,661,232.74681520482392,0.35211318487870485,5,0,0,0,6,1.2889542644697043,0.0,0
s009699,v22,323,207.8,0.643343653250774,4,3,1,2,11,1.1549566891241578,0.8662175168431183,0
s009700,v22,323,215.1,0.6659442724458204,2,1,1,1,6,0.5578800557880056,0.2789400278940028,0
s009701,v15,752,63.5,0.08444148936170212,0,0,1,2,4,0.0,0.0,0
s009702,v25,496,34.3,0.06915322580645161,6,2,1,0,10,10.495626822157435,3.498542274052478,0
s009703,v8,343,129.8,0.37842565597667643,0,2,1,0,4,0.0,0.9244992295839752,0
s009704,v12,320,99.6,0.31124999999999997,2,0,1,0,4,1.2048192771084338,0.0,0
s009705,v21,779,735.3,0.9439024390243902,3,2,1,0,7,0.2447980416156671,0.16319869441044474,1
s009706,v5,540,62.2,0.1151851851851852,3,2,1,1,9,2.8938906752411575,1.9292604501607717,0
s009707,v14,716,696.2,0.9723463687150838,2,0,1,1,5,0.17236426314277506,0.0,1
s009708,v12,320,102.5,0.3203125,1,2,1,0,6,0.5853658536585367,1.1707317073170733,0
s009709,v7,504,277.8,0.5511904761904762,0,3,1,2,8,0.0,0.6479481641468683,0
s009710,v22,323,44.1,0.13653250773993808,1,2,1,0,6,1.3605442176870748,2.7210884353741496,0
s009711,v28,578,50.5,0.08737024221453288,2,1,1,0,5,2.376237623762376,1.188118811881188,0
s009712,v10,725,693.4,0.9564137931034482,7,0,1,2,11,0.6057109893279492,0.0,1
s009713,v23,379,346.9,0.9153034300791556,4,2,1,1,9,0.6918420294032863,0.34592101470164316,1
s009714,v17,857,639.5,0.7462077012835473,4,0,1,0,6,0.3752931978107897,0.0,0
s009715,v8,343,244.0,0.7113702623906706,5,1,1,1,9,1.2295081967213115,0.24590163934426232,0
s009716,v3,559,25.0,0.044722719141323794,2,3,1,0,7,4.8,7.199999999999999,0
s009717,v28,578,38.55315343883586,0.06670095750663643,2,2,1,1,7,3.1125858534601756,3.1125858534601756,0
s009718,v18,494,15.6,0.031578947368421054,2,0,1,2,6,7.692307692307692,0.0,0
s009719,v1,244,232.5,0.9528688524590164,3,2,1,1,9,0.7741935483870968,0.5161290322580645,1
s009720,v21,779,639.1,0.820410783055199,3,1,1,2,8,0.2816460647785949,0.09388202159286496,1
s009721,v3,559,323.6,0.5788908765652953,4,2,1,0,8,0.7416563658838071,0.37082818294190356,0
s009722,v30,334,283.3,0.8482035928143713,2,5,1,1,10,0.42357924461701374,1.0589481115425343,1
s009723,v2,737,158.9,0.21560379918588873,0,0,1,1,3,0.0,0.0,0
s009724,v24,742,566.1,0.7629380053908356,2,1,1,4,9,0.21197668256491783,0.10598834128245892,0
s009725,v9,298,37.4,0.12550335570469798,3,5,1,0,12,4.812834224598931,8.02139037433155,0
s009726,v23,379,312.8,0.8253298153034301,2,0,1,1,5,0.38363171355498715,0.0,1
s009727,v6,446,442.1,0.991255605381166,1,1,1,0,4,0.13571590137977832,0.13571590137977832,1
s009728,v12,320,285.4,0.891875,0,0,1,1,3,0.0,0.0,1
s009729,v30,334,111.7,0.3344311377245509,3,2,1,2,9,1.6114592658907787,1.0743061772605191,0
s009730,v29,887,138.4,0.1560315670800451,3,2,1,1,9,1.300578034682081,0.8670520231213873,0
s009731,v16,316,13.0,0.04113924050632911,2,0,1,0,4,9.23076923076923,0.0,0
s009732,v18,494,453.3,0.9176113360323886,0,1,1,0,3,0.0,0.13236267372600927,1
s009733,v14,716,711.7,0.9939944134078212,4,1,1,0,7,0.3372207390754531,0.08430518476886327,1
s009734,v25,496,399.3,0.8050403225806452,2,6,1,0,10,0.3005259203606311,0.9015777610818932,1
s009735,v23,379,5.5,0.014511873350923483,2,0,1,0,5,21.81818181818182,0.0,0
s009736,v8,343,326.6,0.9521865889212828,4,1,1,1,8,0.7348438456827924,0.1837109614206981,1
s009737,v19,493,247.0,0.5010141987829615,3,2,1,2,9,0.7287449392712552,0.4858299595141701,0
s009738,v7,504,37.5,0.0744047619047619,1,2,1,1,6,1.6,3.2,0
s009739,v11,727,643.2,0.8847317744154058,4,1,1,0,7,0.3731343283582089,0.09328358208955223,1
s009740,v26,661,647.7,0.9798789712556732,3,0,1,0,5,0.2779064381658175,0.0,1
s009741,v15,752,671.4,0.8928191489361702,2,2,1,1,8,0.17873100983020554,0.17873100983020554,1
s009742,v30,334,309.9,0.9278443113772454,1,4,1,0,7,0.1936108422071636,0.7744433688286544,1
s009743,v17,857,388.7,0.4535589264877479,1,3,1,1,7,0.15436068947774634,0.463082068433239,0
s009744,v14,716,656.3,0.9166201117318435,2,1,1,1,6,0.18284321194575653,0.09142160597287827,1
s009745,v4,882,366.4,0.41541950113378684,2,2,1,0,6,0.32751091703056767,0.32751091703056767,0
s009746,v13,844,830.2,0.9836492890995261,5,1,1,1,9,0.36135870874488074,0.07227174174897615,1
s009747,v13,844,46.3,0.05485781990521327,1,2,1,1,6,1.2958963282937366,2.591792656587473,0
s009748,v26,661,465.2,0.7037821482602118,3,1,1,0,6,0.38693035253654345,0.1289767841788478,0
s009749,v15,752,654.9,0.870877659574468,3,0,1,1,6,0.2748511223087495,0.0,1
s009750,v20,759,20.3,0.026745718050065877,2,3,1,0,9,5.911330049261084,8.866995073891626,0
s009751,v21,779,659.6872921756359,0.8468386292370166,5,4,1,0,11,0.4547609201484022,0.3638087361187218,1
s009752,v12,320,274.6,0.858125,4,1,1,1,8,0.873998543335761,0.21849963583394025,1
s009753,v28,578,194.5,0.3365051903114187,4,1,1,2,9,1.2339331619537275,0.30848329048843187,0
s009754,v27,587,565.2,0.9628620102214651,1,0,1,0,3,0.10615711252653928,0.0,1
s009755,v14,716,676.2,0.9444134078212291,2,1,1,1,6,0.17746228926353147,0.08873114463176573,1
s009756,v30,334,314.2,0.9407185628742515,3,1,1,2,8,0.5728835136855507,0.19096117122851688,1
s009757,v12,320,288.3,0.9009375000000001,5,2,1,1,10,1.0405827263267429,0.4162330905306971,1
s009758,v11,727,707.2,0.9727647867950482,2,0,1,1,5,0.16968325791855204,0.0,1
s009759,v25,496,453.3,0.9139112903225807,1,2,1,0,6,0.13236267372600927,0.26472534745201853,1
s009760,v5,540,229.4,0.4248148148148148,1,3,1,1,6,0.26155187445510025,0.7846556233653008,0
s009761,v26,661,548.0,0.8290468986384266,4,3,1,0,9,0.43795620437956206,0.3284671532846716,1
s009762,v20,759,87.2,0.11488801054018445,0,1,1,0,3,0.0,0.6880733944954128,0
s009763,v12,320,28.7,0.0896875,1,2,1,2,8,2.0905923344947737,4.181184668989547,0
s009764,v23,379,31.1,0.0820580474934037,2,5,1,0,9,3.8585209003215435,9.646302250803858,0
s009765,v17,857,708.4,0.8266044340723454,3,2,1,0,7,0.2540937323546019,0.16939582156973462,1
s009766,v30,334,122.0,0.3652694610778443,1,0,1,0,3,0.49180327868852464,0.0,0
s009767,v2,737,677.0,0.9185888738127544,0,3,0,1,5,0.0,0.2658788774002954,1
s009768,v13,844,721.9,0.8553317535545023,1,3,1,1,7,0.0831140047097936,0.2493420141293808,1
s009769,v10,725,692.5,0.9551724137931035,1,2,1,2,7,0.08664259927797835,0.1732851985559567,1
s009770,v22,323,19.7,0.060990712074303406,2,7,1,1,13,6.091370558375635,21.31979695431472,0
s009771,v24,742,57.6,0.07762803234501348,2,4,1,1,9,2.083333333333333,4.166666666666666,0
s009772,v7,504,43.9,0.0871031746031746,0,1,1,3,6,0.0,1.366742596810934,0
s009773,v12,320,43.3,0.1353125,2,5,1,1,10,2.7713625866050813,6.928406466512703,0
s009774,v29,887,101.5,0.11443066516347238,2,2,1,0,6,1.1822660098522169,1.1822660098522169,0
s009775,v10,725,524.9,0.724,1,4,1,0,8,0.1143074871404077,0.4572299485616308,0
s009776,v5,540,413.1,0.765,3,5,1,0,10,0.43572984749455335,0.7262164124909222,0
s009777,v14,716,671.9,0.9384078212290502,4,1,1,0,7,0.35719601131120704,0.08929900282780176,1
s009778,v5,540,341.8,0.632962962962963,1,2,1,0,5,0.17554125219426564,0.3510825043885313,0
s009779,v14,716,672.9,0.939804469273743,6,2,1,0,10,0.5349977708426215,0.17833259028087384,1
s009780,v1,244,120.7,0.494672131147541,2,0,1,0,4,0.9942004971002485,0.0,0
s009781,v29,887,736.4,0.8302142051860203,2,3,1,0,8,0.16295491580662683,0.24443237370994025,1
s009782,v13,844,87.4,0.10355450236966825,2,1,1,0,5,1.3729977116704803,0.6864988558352402,0
s009783,v5,540,469.9,0.8701851851851852,3,2,1,1,8,0.38306022557991065,0.25537348371994045,1
s009784,v30,334,319.1,0.9553892215568863,3,1,0,1,7,0.5640864932623002,0.1880288310874334,1
s009785,v6,446,423.4,0.9493273542600896,1,2,1,2,7,0.14170996693434104,0.2834199338686821,1
s009786,v11,727,651.2,0.8957359009628612,0,1,1,0,3,0.0,0.09213759213759214,1
s009787,v18,494,152.5,0.30870445344129555,4,5,1,0,11,1.5737704918032789,1.9672131147540985,0
s009788,v5,540,348.9,0.6461111111111111,3,3,0,1,8,0.5159071367153912,0.5159071367153912,0
s009789,v10,725,98.5,0.13586206896551725,5,2,1,1,10,3.0456852791878175,1.218274111675127,0
s009790,v8,343,331.6,0.9667638483965015,0,2,1,0,4,0.0,0.36188178528347403,1
s009791,v30,334,10.1,0.03023952095808383,4,3,1,1,10,23.762376237623762,17.821782178217823,0
s009792,v27,587,27.7,0.04718909710391823,2,2,1,2,8,4.332129963898917,4.332129963898917,0
s009793,v27,587,544.3,0.9272572402044292,4,2,1,0,9,0.44093330883703846,0.22046665441851923,1
s009794,v26,661,653.8,0.9891074130105899,1,1,1,0,4,0.09177118384827164,0.09177118384827164,1
s009795,v22,323,19.6,0.0606811145510836,2,3,1,0,7,6.1224489795918355,9.183673469387754,0
s009796,v13,844,706.5,0.8370853080568721,3,2,1,0,8,0.25477707006369427,0.16985138004246284,1
s009797,v3,559,375.3,0.6713774597495528,2,4,1,0,7,0.319744204636291,0.639488409272582,0
s009798,v26,661,431.4,0.6526475037821482,1,2,1,0,6,0.13908205841446455,0.2781641168289291,0
s009799,v20,759,643.5,0.8478260869565217,2,1,1,1,8,0.1864801864801865,0.09324009324009325,1
s009800,v11,727,31.5,0.04332874828060523,3,1,1,0,6,5.714285714285714,1.9047619047619047,0
s009801,v11,727,624.5,0.859009628610729,1,5,1,0,9,0.09607686148919135,0.4803843074459568,1
s009802,v28,578,540.2,0.9346020761245676,4,0,1,0,6,0.44427989633469084,0.0,1
s009803,v2,737,390.6,0.5299864314789688,2,3,1,0,7,0.3072196620583717,0.46082949308755755,0
s009804,v1,244,214.0,0.8770491803278688,3,1,1,0,7,0.8411214953271028,0.2803738317757009,1
s009805,v19,493,404.7,0.8208924949290061,2,3,1,1,8,0.2965159377316531,0.4447739065974796,1
s009806,v9,298,137.64903672236213,0.46190951920255746,3,1,1,0,7,1.3076735172732061,0.43589117242440206,0
s009807,v24,742,155.0,0.20889487870619947,1,2,1,3,9,0.3870967741935484,0.7741935483870968,0
s009808,v22,323,185.1,0.5730650154798761,3,3,1,1,9,0.9724473257698542,0.9724473257698542,0
s009809,v29,887,380.9,0.42942502818489287,5,1,1,0,8,0.7876082961407195,0.15752165922814387,0
s009810,v22,323,4.6,0.014241486068111453,3,0,1,0,5,39.130434782608695,0.0,0
s009811,v14,716,538.3,0.7518156424581005,4,1,1,1,8,0.4458480401263237,0.11146201003158092,0
s009812,v3,559,216.6,0.38747763864042933,2,7,1,0,12,0.554016620498615,1.9390581717451525,0
s009813,v13,844,672.5,0.7968009478672986,3,3,1,0,7,0.26765799256505574,0.26765799256505574,0
s009814,v2,737,323.9,0.4394843962008141,3,1,1,1,6,0.5557270762581045,0.18524235875270148,0
s009815,v20,759,51.8,0.06824769433465085,4,2,1,3,11,4.633204633204634,2.316602316602317,0
s009816,v11,727,324.1,0.4458046767537827,2,1,1,0,5,0.3702560937982104,0.1851280468991052,0
s009817,v15,752,608.8,0.8095744680851064,4,3,1,0,9,0.39421813403416556,0.2956636005256242,1
s009818,v20,759,9.9,0.013043478260869566,3,1,1,2,8,18.18181818181818,6.0606060606060606,0
s009819,v8,343,222.2,0.6478134110787171,1,1,1,1,5,0.27002700270027,0.27002700270027,0
s009820,v25,496,225.4,0.45443548387096777,3,2,1,0,8,0.7985803016858917,0.5323868677905945,0
s009821,v26,661,601.3,0.9096822995461421,4,2,1,2,10,0.39913520705138866,0.19956760352569433,1
s009822,v16,316,300.9,0.9522151898734177,5,2,1,0,9,0.9970089730807578,0.39880358923230314,1
s009823,v11,727,691.8,0.9515818431911967,2,0,1,1,5,0.17346053772766695,0.0,1
s009824,v21,779,27.3,0.035044929396662386,2,0,1,0,4,4.395604395604395,0.0,0
s009825,v25,496,450.8,0.9088709677419355,2,1,1,1,6,0.26619343389529726,0.13309671694764863,1
s009826,v28,578,205.0,0.3546712802768166,3,5,1,2,12,0.8780487804878049,1.4634146341463414,0
s009827,v24,742,645.2,0.8695417789757413,4,1,1,1,8,0.3719776813391196,0.0929944203347799,1
s009828,v11,727,555.6,0.7642365887207703,7,2,1,0,10,0.755939524838013,0.2159827213822894,0
s009829,v18,494,186.8,0.3781376518218624,2,2,1,0,6,0.6423982869379015,0.6423982869379015,0
s009830,v12,320,13.0,0.040625,3,5,1,1,11,13.846153846153845,23.076923076923077,0
s009831,v21,779,123.2,0.1581514762516046,4,4,0,0,9,1.9480519480519483,1.9480519480519483,0
s009832,v30,334,132.7,0.39730538922155684,1,0,1,1,4,0.452147701582517,0.0,0
s009833,v15,752,604.4,0.8037234042553191,4,1,1,0,7,0.39708802117802783,0.09927200529450696,1
s009834,v18,494,415.9,0.8419028340080971,3,2,1,1,8,0.4327963452753066,0.2885308968502044,1
s009835,v17,857,191.6,0.2235705950991832,3,1,0,1,7,0.9394572025052192,0.31315240083507306,0
s009836,v24,742,719.1,0.9691374663072777,2,2,0,1,6,0.1668752607425949,0.1668752607425949,1
s009837,v14,716,378.7,0.5289106145251397,2,4,1,0,8,0.31687351465540003,0.6337470293108001,0
s009838,v10,725,49.3,0.06799999999999999,3,5,1,0,10,3.6511156186612577,6.085192697768763,0
s009839,v18,494,398.4,0.8064777327935222,1,1,1,0,4,0.15060240963855423,0.15060240963855423,1
s009840,v18,494,10.9,0.022064777327935225,2,1,1,0,6,11.009174311926605,5.504587155963303,0
s009841,v20,759,748.4,0.986034255599473,2,0,1,1,5,0.16034206306787815,0.0,1
s009842,v3,559,476.7,0.8527728085867621,0,2,0,0,4,0.0,0.25173064820641916,1
s009843,v13,844,628.6,0.7447867298578199,2,1,1,1,6,0.19090041361756285,0.09545020680878143,0
s009844,v25,496,440.6,0.8883064516129032,1,3,1,1,7,0.13617793917385382,0.4085338175215615,1
s009845,v16,316,151.3,0.47879746835443043,4,4,1,1,11,1.5862524785194976,1.5862524785194976,0
s009846,v1,244,121.0,0.4959016393442623,3,1,1,0,6,1.4876033057851241,0.49586776859504134,0
s009847,v12,320,319.3,0.9978125,2,4,1,0,9,0.37582211086752265,0.7516442217350453,1
s009848,v1,244,120.8,0.49508196721311476,4,3,0,1,10,1.9867549668874174,1.490066225165563,0
s009849,v15,752,116.0,0.15425531914893617,5,2,1,0,9,2.586206896551724,1.0344827586206897,0
s009850,v5,540,189.7,0.3512962962962963,1,3,1,0,6,0.31628887717448606,0.9488666315234581,0
s009851,v24,742,33.6,0.04528301886792453,3,2,1,2,9,5.357142857142857,3.571428571428571,0
s009852,v2,737,9.9,0.013432835820895522,1,0,1,1,4,6.0606060606060606,0.0,0
s009853,v2,737,37.6,0.051017639077340575,3,2,1,1,8,4.787234042553191,3.1914893617021276,0
s009854,v23,379,194.7,0.5137203166226912,1,4,1,0,7,0.30816640986132515,1.2326656394453006,0
s009855,v19,493,488.5,0.9908722109533469,2,1,1,0,6,0.24564994882292732,0.12282497441146366,1
s009856,v16,316,282.1,0.8927215189873419,4,1,1,0,7,0.8507621410847217,0.21269053527118043,1
s009857,v30,334,32.4,0.09700598802395209,2,2,1,1,7,3.703703703703704,3.703703703703704,0
s009858,v4,882,868.9,0.9851473922902494,3,2,1,0,7,0.20715847623431927,0.1381056508228795,1
s009859,v13,844,824.8,0.9772511848341232,3,3,1,0,8,0.21823472356935014,0.21823472356935014,1
s009860,v26,661,451.5,0.6830559757942511,2,1,1,2,8,0.26578073089700993,0.13289036544850497,0
s009861,v13,844,807.1,0.9562796208530806,1,0,1,0,3,0.07434023045471441,0.0,1
s009862,v11,727,608.9,0.8375515818431911,2,1,1,1,6,0.19707669568073574,0.09853834784036787,1
s009863,v21,779,700.2,0.898844672657253,1,3,1,0,6,0.0856898029134533,0.2570694087403599,1
s009864,v11,727,30.8,0.04236588720770289,1,1,1,1,5,1.9480519480519483,1.9480519480519483,0
s009865,v14,716,286.1,0.3995810055865922,3,3,1,0,9,0.6291506466270534,0.6291506466270534,0
s009866,v22,323,180.9,0.560061919504644,6,1,1,0,10,1.990049751243781,0.33167495854063017,0
s009867,v2,737,485.4,0.6586160108548168,2,2,1,1,7,0.24721878862793573,0.24721878862793573,0
s009868,v2,737,98.8,0.13405698778833106,1,2,1,1,6,0.6072874493927125,1.214574898785425,0
s009869,v25,496,432.8,0.8725806451612903,5,1,1,1,9,0.6931608133086876,0.1386321626617375,1
s009870,v29,887,253.5,0.28579481397970685,3,1,1,1,8,0.7100591715976332,0.2366863905325444,0
s009871,v19,493,490.4,0.9947261663286003,2,1,1,2,7,0.24469820554649266,0.12234910277324633,1
s009872,v20,759,632.0,0.8326745718050066,1,1,1,1,5,0.0949367088607595,0.0949367088607595,1
s009873,v14,716,223.3,0.3118715083798883,3,1,1,0,7,0.8060904612628751,0.2686968204209583,0
s009874,v17,857,729.0,0.8506417736289381,3,2,1,0,9,0.24691358024691357,0.1646090534979424,1
s009875,v3,559,511.6,0.9152057245080502,2,2,1,2,8,0.23455824863174354,0.23455824863174354,1
s009876,v16,316,233.3,0.7382911392405064,2,1,1,1,6,0.5143591941705957,0.25717959708529786,0
s009877,v15,752,158.2,0.2103723404255319,2,0,1,3,8,0.7585335018963338,0.0,0
s009878,v7,504,41.3,0.08194444444444444,3,0,1,2,7,4.358353510895884,0.0,0
s009879,v18,494,233.4,0.47246963562753036,5,6,1,0,13,1.2853470437017995,1.5424164524421593,0
s009880,v18,494,456.5,0.9240890688259109,2,1,1,0,5,0.2628696604600219,0.13143483023001096,1
s009881,v13,844,700.0,0.8293838862559242,1,1,1,0,4,0.08571428571428572,0.08571428571428572,1
s009882,v24,742,68.8,0.09272237196765498,1,0,1,0,3,0.872093023255814,0.0,0
s009883,v21,779,487.9,0.6263157894736842,1,4,1,2,10,0.12297601967616316,0.49190407870465264,0
s009884,v26,661,290.0,0.43872919818456885,4,1,1,2,9,0.8275862068965518,0.20689655172413796,0
s009885,v6,446,421.5,0.945067264573991,4,1,0,0,6,0.5693950177935942,0.14234875444839856,1
s009886,v23,379,190.3,0.5021108179419526,5,3,1,0,10,1.5764582238570677,0.9458749343142406,0
s009887,v17,857,693.3,0.8089848308051342,1,4,1,0,7,0.08654262224145391,0.34617048896581565,1
s009888,v15,752,91.1,0.12114361702127659,2,1,0,1,5,1.3172338090010978,0.6586169045005489,0
s009889,v7,504,96.7,0.19186507936507938,0,1,1,0,3,0.0,0.6204756980351602,0
s009890,v23,379,319.8,0.8437994722955146,2,3,1,0,7,0.37523452157598497,0.5628517823639775,1
s009891,v6,446,318.6,0.7143497757847534,0,3,1,0,5,0.0,0.5649717514124293,0
s009892,v9,298,132.4,0.4442953020134228,2,3,1,0,8,0.9063444108761329,1.3595166163141994,0
s009893,v6,446,445.6,0.9991031390134529,2,2,1,0,6,0.26929982046678635,0.26929982046678635,1
s009894,v21,779,200.9,0.2578947368421053,3,5,1,0,10,0.8959681433549028,1.493280238924838,0
s009895,v15,752,145.4,0.19335106382978723,3,3,1,2,10,1.2379642365887207,1.2379642365887207,0
s009896,v8,343,330.9,0.9647230320699708,2,4,1,0,8,0.3626473254759746,0.7252946509519492,1
s009897,v12,320,76.3,0.2384375,1,0,1,1,4,0.7863695937090432,0.0,0
s009898,v23,379,13.5,0.03562005277044855,1,2,1,0,5,4.444444444444445,8.88888888888889,0
s009899,v16,316,14.7,0.04651898734177215,2,2,1,1,7,8.16326530612245,8.16326530612245,0
s009900,v23,379,333.0,0.8786279683377308,2,6,1,0,10,0.3603603603603604,1.0810810810810811,1
s009901,v24,742,706.0,0.9514824797843666,6,2,1,0,11,0.509915014164306,0.16997167138810196,1
s009902,v1,244,162.0,0.6639344262295082,1,2,1,1,5,0.37037037037037035,0.7407407407407407,0
s009903,v5,540,241.6,0.4474074074074074,1,4,1,1,8,0.24834437086092717,0.9933774834437087,0
s009904,v12,320,204.3,0.6384375,5,1,1,0,8,1.4684287812041115,0.29368575624082227,0
s009905,v1,244,116.0,0.47540983606557374,5,4,1,1,12,2.586206896551724,2.0689655172413794,0
s009906,v23,379,32.0,0.08443271767810026,1,2,1,1,6,1.875,3.75,0
s009907,v24,742,92.8,0.12506738544474394,2,3,1,0,7,1.293103448275862,1.9396551724137931,0
s009908,v13,844,211.61397554205465,0.2507274591730505,1,3,1,1,7,0.2835351485945503,0.8506054457836509,0
s009909,v16,316,130.8,0.41392405063291143,3,1,1,1,7,1.3761467889908257,0.4587155963302752,0
s009910,v13,844,803.3,0.951777251184834,2,2,1,1,8,0.14938379185858336,0.14938379185858336,1
s009911,v8,343,342.0,0.9970845481049563,1,1,0,0,3,0.17543859649122806,0.17543859649122806,1
s009912,v16,316,148.8,0.4708860759493671,3,3,1,0,8,1.2096774193548387,1.2096774193548387,0
s009913,v23,379,93.1,0.24564643799472294,2,1,1,0,5,1.288936627282492,0.644468313641246,0
s009914,v5,540,420.8,0.7792592592592593,5,5,1,1,13,0.7129277566539923,0.7129277566539923,0
s009915,v12,320,319.1,0.9971875000000001,2,0,1,0,5,0.3760576621748668,0.0,1
s009916,v11,727,104.5,0.1437414030261348,1,0,1,1,4,0.5741626794258373,0.0,0
s009917,v3,559,373.9,0.6688729874776386,4,1,1,1,7,0.6418828563787109,0.16047071409467772,0
s009918,v5,540,431.6,0.7992592592592593,2,4,1,1,10,0.27803521779425394,0.5560704355885079,0
s009919,v6,446,372.6,0.83542600896861,3,1,1,0,6,0.4830917874396135,0.1610305958132045,1
s009920,v9,298,249.7,0.8379194630872483,1,0,1,1,4,0.24028834601521828,0.0,1
s009921,v30,334,309.1,0.9254491017964073,0,2,1,1,5,0.0,0.3882238757683597,1
s009922,v16,316,259.5,0.8212025316455697,2,0,1,1,5,0.4624277456647399,0.0,1
s009923,v11,727,83.7,0.11513067400275104,2,0,1,0,4,1.4336917562724014,0.0,0
s009924,v11,727,383.7,0.5277854195323246,4,0,1,0,6,0.6254886630179829,0.0,0
s009925,v22,323,41.0,0.12693498452012383,1,0,1,1,4,1.4634146341463414,0.0,0
s009926,v22,323,23.1,0.07151702786377709,2,2,1,0,7,5.194805194805195,5.194805194805195,0
s009927,v1,244,122.8,0.5032786885245901,3,4,1,0,9,1.465798045602606,1.954397394136808,0
s009928,v7,504,280.1,0.5557539682539683,2,3,1,3,10,0.42841842199214564,0.6426276329882185,0
s009929,v1,244,4.0,0.01639344262295082,1,3,1,2,8,15.0,45.0,0
